Project,Scenario,Dollar_year,Weather_year,Start_day,census_division,country,tz,t
Standard_scenarios_2020,HighRECost,2019$,2012,Sunday,WSC,usa,CT,2050
timestamp,timestamp_local,busbar_load,busbar_load_for_enduse,enduse_load,storage_charging,net_load_busbar,battery_charging,phs_charging,trans_losses,distloss_rate_avg,distloss_rate_marg,spin_MW,spin_shadow_price,flex_MW,flex_shadow_price,reg_MW,reg_shadow_price,curt_solar,curt_wind,co2_rate_avg_gen,co2_rate_avg_load_enduse,co2_srmer_enduse,co2_lrmer_enduse,energy_cost_busbar,op_res_cost_busbar,capacity_cost_busbar,portfolio_cost_busbar,total_cost_busbar,energy_cost_enduse,op_res_cost_enduse,capacity_cost_enduse,portfolio_cost_enduse,total_cost_enduse,generation,variable_generation,nuclear_MWh,coal_MWh,coal-ccs_MWh,o-g-s_MWh,gas-cc_MWh,gas-cc-ccs_MWh,gas-ct_MWh,hydro_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,phs_MWh,battery_MWh,canada_MWh
2050-01-01 11:00:00,2050-01-01 10:00:00,66885.4,53284.2,50947.8,13096.2,-11108.9,13091.2,5.0,505.0,0.0438,0.0558,1598.5,0.0,4393.4,0.0,848.7,0.0,7045.0,0.0,39.4,42.7,29.0,88.5,2.65,0.0,0.0,0.0,2.65,2.06,0.0,0.0,0.0,2.06,72332.6,64393.1,3755.0,2305.0,0.0,0.0,1660.1,0.0,0.0,58.6,0.0,160.9,5452.3,0.0,0.0,52792.6,6148.2,0.0,0.0,0.0
2050-01-01 12:00:00,2050-01-01 11:00:00,68153.3,53013.6,50692.4,14594.5,-11972.6,14589.5,5.0,545.3,0.0438,0.0555,1590.4,0.0,4315.9,0.0,842.1,0.0,2705.4,272.8,39.1,43.5,94.7,82.4,2.61,0.0,0.0,0.0,2.61,2.08,0.0,0.0,0.0,2.08,72925.7,64986.1,3755.0,2305.0,0.0,0.0,1660.1,0.0,0.0,58.6,0.0,160.9,4677.2,0.0,0.0,54560.2,5748.7,0.0,0.0,0.0
2050-01-01 13:00:00,2050-01-01 12:00:00,69191.9,52480.5,50188.6,16142.3,-14515.2,16137.3,5.0,569.1,0.0437,0.055,1574.4,0.0,4780.8,0.0,860.0,0.0,1803.0,1260.8,38.1,42.8,53.1,85.2,2.03,0.0,0.0,0.0,2.03,2.12,0.0,0.0,0.0,2.12,74935.2,66995.7,3755.0,2305.0,0.0,0.0,1660.1,0.0,0.0,58.6,0.0,160.9,9326.2,0.0,0.0,52234.8,5434.7,0.0,0.0,0.0
2050-01-01 14:00:00,2050-01-01 13:00:00,65983.7,51675.9,49428.0,13802.8,-11835.7,13797.8,5.0,505.0,0.0435,0.0541,1550.3,0.0,4467.6,0.0,836.3,0.0,1889.3,276.4,39.9,44.5,48.4,93.9,2.12,0.0,0.0,0.0,2.12,2.12,0.0,0.0,0.0,2.12,71451.1,63511.6,3755.0,2305.0,0.0,0.0,1660.1,0.0,0.0,58.6,0.0,160.9,6194.5,0.0,0.0,52054.7,5262.4,0.0,0.0,0.0
2050-01-01 15:00:00,2050-01-01 14:00:00,67291.0,51519.2,49279.7,15267.7,-13461.0,15262.7,5.0,504.1,0.0435,0.0539,1545.6,0.0,4545.2,0.0,838.7,0.0,4306.0,522.3,39.1,44.1,70.4,73.2,2.2,0.0,0.0,0.0,2.2,2.12,0.0,0.0,0.0,2.12,72919.8,64980.3,3755.0,2305.0,0.0,0.0,1660.1,0.0,0.0,58.6,0.0,160.9,6970.6,0.0,0.0,52476.7,5533.0,0.0,0.0,0.0
2050-01-01 16:00:00,2050-01-01 15:00:00,69376.2,51686.3,49437.1,17123.1,-16886.7,17118.1,5.0,566.8,0.0435,0.0542,1550.6,0.0,4579.5,0.0,842.0,0.0,2524.5,0.0,37.3,42.7,118.5,86.0,1.94,0.0,0.0,0.0,1.94,2.1,0.0,0.0,0.0,2.1,76512.5,68573.0,3755.0,2305.0,0.0,0.0,1660.1,0.0,0.0,58.6,0.0,160.9,7314.1,0.0,0.0,55533.0,5725.9,0.0,0.0,0.0
2050-01-01 17:00:00,2050-01-01 16:00:00,62273.9,54859.9,52433.5,6838.8,-3890.9,6833.8,5.0,575.2,0.0442,0.0575,1645.8,0.0,4663.6,0.0,878.0,0.0,1676.0,198.9,48.5,49.7,58.9,104.9,4.74,0.0,0.0,0.0,4.74,4.68,0.0,0.0,0.0,4.68,67110.9,58750.8,3755.0,2654.7,0.0,0.0,1731.0,0.0,0.0,58.6,0.0,160.9,8154.4,0.0,0.0,45870.2,4726.1,0.0,0.0,0.0
2050-01-01 18:00:00,2050-01-01 17:00:00,60331.8,59679.7,56965.6,350.5,31823.5,350.5,0.0,301.6,0.0455,0.0625,1790.4,0.0,5155.3,0.0,950.8,0.0,0.0,0.0,212.3,232.5,1063.7,229.3,30.86,0.0,0.0,0.0,30.86,32.94,0.0,0.0,0.0,32.94,59667.4,27856.2,3755.0,5579.0,0.0,0.0,19785.3,0.0,0.0,58.6,0.0,160.9,13071.9,0.0,0.0,14233.9,550.5,0.0,2472.4,0.0
2050-01-01 19:00:00,2050-01-01 18:00:00,60749.0,60490.4,57725.9,0.0,43014.2,0.0,0.0,258.5,0.0457,0.0633,1814.7,0.0,1920.3,0.0,705.3,0.0,0.0,0.0,229.6,250.7,419.8,322.0,31.12,0.0,0.0,0.0,31.12,33.22,0.0,0.0,0.0,33.22,58109.2,17476.2,3755.0,5762.5,0.0,0.0,20113.2,0.0,0.0,58.6,0.0,160.9,17429.8,0.0,0.0,45.8,0.6,5.0,10777.8,0.0
2050-01-01 20:00:00,2050-01-01 19:00:00,60793.4,60547.5,57779.4,0.0,39872.8,0.0,0.0,245.8,0.0457,0.0634,1816.4,0.0,2067.5,0.0,708.8,0.0,0.0,0.0,231.0,242.5,454.7,340.2,31.05,0.0,0.0,0.0,31.05,33.16,0.0,0.0,0.0,33.16,56833.0,20674.8,3755.0,5762.5,0.0,0.0,20113.2,0.0,0.0,58.6,0.0,160.9,20674.8,0.0,0.0,0.0,0.0,0.0,6308.1,0.0
2050-01-01 21:00:00,2050-01-01 20:00:00,60325.7,60091.9,57352.6,0.0,38340.0,0.0,0.0,233.8,0.0456,0.0629,1802.8,0.0,2175.2,0.0,709.7,0.0,0.0,0.0,233.1,244.5,485.7,350.3,30.97,0.0,0.0,0.0,30.97,33.05,0.0,0.0,0.0,33.05,56227.3,21751.9,3755.0,5762.5,0.0,0.0,20113.2,0.0,0.0,58.6,0.0,160.9,21751.9,0.0,0.0,0.0,0.0,0.0,4625.2,0.0
2050-01-01 22:00:00,2050-01-01 21:00:00,58483.3,58252.4,55626.5,0.0,35945.8,0.0,0.0,230.9,0.0451,0.061,1747.6,0.0,2230.7,0.0,694.1,0.0,0.0,0.0,237.9,249.7,981.7,348.7,30.92,0.0,0.0,0.0,30.92,32.93,0.0,0.0,0.0,32.93,54375.3,22306.6,3755.0,5762.5,0.0,0.0,20113.2,0.0,0.0,58.6,0.0,160.9,22306.6,0.0,0.0,0.0,0.0,0.0,2218.5,0.0
2050-01-01 23:00:00,2050-01-01 22:00:00,56440.0,56231.0,53725.9,0.0,34247.1,0.0,0.0,209.0,0.0445,0.0589,1686.9,0.0,2198.4,0.0,672.2,0.0,0.0,0.0,235.2,242.0,926.1,361.3,29.87,0.0,0.0,0.0,29.87,31.74,0.0,0.0,0.0,31.74,52761.8,21983.9,3755.0,5330.2,0.0,0.0,20113.2,0.0,0.0,58.6,0.0,160.9,21983.9,0.0,0.0,0.0,0.0,0.0,1360.0,0.0
2050-01-02 00:00:00,2050-01-01 23:00:00,55502.2,54304.2,51910.1,1005.5,32187.3,1005.5,0.0,192.5,0.0441,0.0569,1629.1,0.0,2211.7,0.0,653.6,0.0,0.0,0.0,230.7,239.6,977.4,401.2,29.05,0.0,0.0,0.0,29.05,30.82,0.0,0.0,0.0,30.82,51896.5,22116.9,3755.0,4996.4,0.0,0.0,19849.7,0.0,0.0,58.6,0.0,160.9,22116.9,0.0,0.0,0.0,0.0,0.0,959.1,0.0
2050-01-02 01:00:00,2050-01-02 00:00:00,55102.7,53545.6,51194.3,1365.0,32335.1,1365.0,0.0,192.1,0.0439,0.0561,1606.4,0.0,2121.0,0.0,641.5,0.0,0.0,0.0,235.9,245.7,977.3,415.7,29.02,0.0,0.0,0.0,29.02,30.76,0.0,0.0,0.0,30.76,51070.6,21210.5,3755.0,4984.9,0.0,0.0,20098.8,0.0,0.0,58.6,0.0,160.9,21210.5,0.0,0.0,0.0,0.0,0.0,802.0,0.0
2050-01-02 02:00:00,2050-01-02 01:00:00,54077.5,53633.4,51277.2,232.6,33549.5,232.6,0.0,211.5,0.0439,0.0562,1609.0,0.0,2008.4,0.0,636.8,0.0,0.0,0.0,241.4,246.2,389.3,411.8,28.99,0.0,0.0,0.0,28.99,30.72,0.0,0.0,0.0,30.72,50056.9,20083.9,3755.0,5031.1,0.0,0.0,20074.0,0.0,0.0,58.6,0.0,160.9,20083.9,0.0,0.0,0.0,0.0,0.0,893.4,0.0
2050-01-02 03:00:00,2050-01-02 02:00:00,54547.1,54333.9,51937.7,0.0,35277.0,0.0,0.0,213.3,0.0441,0.0569,1630.0,0.0,1905.7,0.0,638.6,0.0,0.0,0.0,256.7,265.1,922.2,399.6,33.23,0.0,0.0,0.0,33.23,35.24,0.0,0.0,0.0,35.24,50536.8,19056.9,3755.0,5762.5,0.0,0.0,20441.2,0.0,0.0,58.6,0.0,146.5,19056.9,0.0,0.0,0.0,0.0,0.0,1316.2,0.0
2050-01-02 04:00:00,2050-01-02 03:00:00,56143.7,55918.5,53430.8,0.0,37764.8,0.0,0.0,225.2,0.0445,0.0586,1677.6,0.0,1815.4,0.0,650.0,0.0,0.0,0.0,250.3,260.0,926.0,395.2,33.37,0.0,0.0,0.0,33.37,35.45,0.0,0.0,0.0,35.45,51653.9,18153.7,3755.0,5762.5,0.0,0.0,20078.6,0.0,0.0,58.6,0.0,146.5,18153.7,0.0,0.0,0.0,0.0,5.0,3694.1,0.0
2050-01-02 05:00:00,2050-01-02 04:00:00,59547.5,59319.8,56627.1,0.0,41908.6,0.0,0.0,227.7,0.0454,0.0621,1779.6,0.0,1741.1,0.0,680.3,0.0,0.0,0.0,239.9,258.5,987.8,371.7,33.55,0.0,0.0,0.0,33.55,35.78,0.0,0.0,0.0,35.78,55306.6,17411.2,3755.0,5762.5,0.0,0.0,20078.6,0.0,0.0,58.6,0.0,146.5,17411.2,0.0,0.0,0.0,0.0,5.0,8089.3,0.0
2050-01-02 06:00:00,2050-01-02 05:00:00,63835.8,63524.9,60561.7,0.0,47130.3,0.0,0.0,310.9,0.0466,0.0665,1905.7,0.0,1639.5,0.0,717.2,0.0,0.0,0.0,225.6,249.0,989.7,348.2,33.69,0.0,0.0,0.0,33.69,36.09,0.0,0.0,0.0,36.09,59719.9,16394.6,3755.0,5762.5,0.0,0.0,20078.6,0.0,0.0,58.6,0.0,146.5,16394.6,0.0,0.0,0.0,0.0,5.0,13519.2,0.0
2050-01-02 07:00:00,2050-01-02 06:00:00,66220.6,65926.5,62800.5,0.0,49106.2,0.0,0.0,294.0,0.0474,0.069,1977.8,0.0,1682.0,0.0,743.4,0.0,0.0,0.0,217.0,239.9,586.1,352.2,33.83,0.0,0.0,0.0,33.83,36.34,0.0,0.0,0.0,36.34,63003.4,16820.4,3755.0,5762.5,0.0,0.0,20255.6,0.0,0.0,58.6,0.0,158.7,16820.4,0.0,0.0,0.0,0.0,5.0,16187.7,0.0
2050-01-02 08:00:00,2050-01-02 07:00:00,66776.5,66488.8,63324.3,0.0,50752.6,0.0,0.0,287.7,0.0476,0.0696,1994.7,0.0,2510.1,0.0,814.7,0.0,0.0,0.0,215.9,236.0,1015.2,332.8,33.84,0.0,0.0,0.0,33.84,36.37,0.0,0.0,0.0,36.37,64202.1,15736.2,3755.0,5750.9,0.0,0.0,20255.6,0.0,146.5,58.6,0.0,164.5,15375.8,0.0,0.0,306.5,53.8,5.0,18329.9,0.0
2050-01-02 09:00:00,2050-01-02 08:00:00,66697.5,66359.4,63203.5,0.0,34980.7,0.0,0.0,338.0,0.0476,0.0695,1990.8,0.0,4648.1,0.0,992.2,0.0,0.0,0.0,187.5,204.8,1071.4,156.8,33.27,0.0,0.0,0.0,33.27,35.75,0.0,0.0,0.0,35.75,65203.6,31378.8,3755.0,5287.8,0.0,0.0,19269.4,0.0,0.0,58.6,0.0,164.5,8000.0,0.0,0.0,20267.5,3111.3,2.0,5287.6,0.0
2050-01-02 10:00:00,2050-01-02 09:00:00,73587.8,65806.3,62688.6,7126.3,3118.3,7121.3,5.0,655.2,0.0474,0.0689,1974.2,0.0,4093.0,0.0,958.9,0.0,0.0,0.0,78.3,86.0,575.8,84.8,12.78,0.0,0.0,0.0,12.78,13.87,0.0,0.0,0.0,13.87,79526.3,62688.0,3755.0,2567.8,0.0,0.0,10292.5,0.0,0.0,58.6,0.0,164.5,2448.5,0.0,0.0,53228.6,7010.8,0.0,0.0,0.0
2050-01-02 11:00:00,2050-01-02 10:00:00,82324.6,64232.5,61222.4,17414.6,-6867.3,17409.6,5.0,677.4,0.0469,0.0673,1927.0,0.0,4044.3,0.0,940.7,0.0,0.0,0.0,70.4,83.0,856.7,97.0,13.03,0.0,0.0,0.0,13.03,13.77,0.0,0.0,0.0,13.77,87847.1,71099.8,3755.0,2547.6,0.0,0.0,10221.6,0.0,0.0,58.6,0.0,164.5,1961.8,0.0,0.0,61466.7,7671.4,0.0,0.0,0.0
2050-01-02 12:00:00,2050-01-02 11:00:00,78047.9,62540.4,59642.8,14854.6,-5250.0,14849.6,5.0,653.0,0.0463,0.0655,1876.2,0.0,4024.6,0.0,922.8,0.0,0.0,0.0,73.2,88.0,339.6,90.6,12.83,0.0,0.0,0.0,12.83,13.76,0.0,0.0,0.0,13.76,84558.7,67790.4,3755.0,2547.6,0.0,0.0,10221.6,0.0,0.0,58.6,0.0,185.5,1764.7,0.0,0.0,58712.2,7313.5,0.0,0.0,0.0
2050-01-02 13:00:00,2050-01-02 12:00:00,75066.3,60548.4,57779.2,13889.8,-2944.9,13884.8,5.0,628.2,0.0457,0.0634,1816.5,0.0,3960.7,0.0,899.7,0.0,0.0,0.0,77.1,89.3,402.5,92.5,13.1,0.0,0.0,0.0,13.1,13.78,0.0,0.0,0.0,13.78,80261.5,63493.3,3755.0,2547.6,0.0,0.0,10221.6,0.0,0.0,58.6,0.0,185.5,1126.0,0.0,0.0,55391.7,6975.5,0.0,0.0,0.0
2050-01-02 14:00:00,2050-01-02 13:00:00,74256.0,58715.2,56060.7,14950.1,-4221.6,14945.1,5.0,590.7,0.0452,0.0615,1761.5,0.0,3929.3,0.0,879.8,0.0,0.0,0.0,77.6,90.1,308.7,103.2,13.05,0.0,0.0,0.0,13.05,13.77,0.0,0.0,0.0,13.77,79705.0,62936.8,3755.0,2547.6,0.0,0.0,10221.6,0.0,0.0,58.6,0.0,185.5,812.0,0.0,0.0,55533.5,6591.3,0.0,0.0,0.0
2050-01-02 15:00:00,2050-01-02 14:00:00,76794.4,57683.1,55091.4,18496.9,-8031.0,18491.9,5.0,614.4,0.0449,0.0604,1730.5,0.0,3922.7,0.0,869.2,0.0,0.0,0.0,75.0,89.6,840.4,83.9,13.02,0.0,0.0,0.0,13.02,13.72,0.0,0.0,0.0,13.72,82482.4,65714.2,3755.0,2547.6,0.0,0.0,10221.6,0.0,0.0,58.6,0.0,185.5,745.2,0.0,0.0,58093.3,6875.7,0.0,0.0,0.0
2050-01-02 16:00:00,2050-01-02 15:00:00,77108.5,58414.3,55777.7,18061.7,-8218.6,18056.7,5.0,632.5,0.0451,0.0612,1752.4,0.0,3911.7,0.0,875.9,0.0,0.0,0.0,74.2,88.7,846.7,94.0,12.97,0.0,0.0,0.0,12.97,13.75,0.0,0.0,0.0,13.75,83401.0,66632.8,3755.0,2547.6,0.0,0.0,10221.6,0.0,0.0,58.6,0.0,185.5,635.6,0.0,0.0,59060.5,6936.7,0.0,0.0,0.0
2050-01-02 17:00:00,2050-01-02 16:00:00,65773.0,62485.6,59591.4,2595.9,8485.7,2590.9,5.0,691.5,0.0463,0.0654,1874.6,0.0,3917.5,0.0,916.9,0.0,0.0,0.0,93.9,103.5,851.0,113.8,13.62,0.0,0.0,0.0,13.62,14.33,0.0,0.0,0.0,14.33,72234.2,53999.9,3755.0,2673.3,0.0,0.0,11562.0,0.0,0.0,58.6,0.0,185.5,693.2,0.0,0.0,47993.4,5313.4,0.0,0.0,0.0
2050-01-02 18:00:00,2050-01-02 17:00:00,68858.0,68018.0,64745.5,500.5,51197.9,500.5,0.0,339.5,0.0481,0.0712,2040.5,0.18,4050.4,1.14,978.9,0.88,0.0,0.0,278.0,311.9,998.6,236.9,42.84,0.01,0.0,0.0,42.86,46.26,0.01,0.0,0.0,46.27,70118.6,16820.1,3755.0,5393.2,0.0,0.0,37271.4,0.0,0.0,217.5,0.0,185.5,2022.3,0.0,0.0,14151.3,646.4,5.0,6470.9,0.0
2050-01-02 19:00:00,2050-01-02 18:00:00,69429.0,69225.6,65866.3,0.0,65456.3,0.0,0.0,203.4,0.0485,0.0725,2076.8,0.69,548.5,0.0,724.1,0.8,0.0,0.0,291.1,324.4,487.2,333.3,43.05,0.03,0.0,0.0,43.08,46.42,0.03,0.0,0.0,46.45,69519.2,3769.3,3755.0,5439.5,0.0,0.0,37271.4,0.0,25.0,206.8,0.0,198.3,3712.5,0.0,0.0,56.0,0.8,5.0,18849.0,0.0
2050-01-02 20:00:00,2050-01-02 19:00:00,70118.4,69873.9,66467.6,0.0,64714.2,0.0,0.0,244.4,0.0487,0.0732,2096.2,0.13,516.0,3.78,724.5,0.57,0.0,0.0,284.7,322.7,608.7,356.4,42.79,0.01,0.0,0.0,42.8,46.18,0.01,0.0,0.0,46.19,71305.5,5159.7,3755.0,5439.5,0.0,0.0,37271.4,0.0,124.2,217.5,0.0,198.3,5159.7,0.0,0.0,0.0,0.0,5.0,19134.8,0.0
2050-01-02 21:00:00,2050-01-02 20:00:00,69202.6,68896.2,65560.3,0.0,62960.1,0.0,0.0,306.4,0.0484,0.0722,2066.9,0.1,593.6,2.3,718.6,0.4,0.0,0.0,284.2,317.1,498.3,362.5,42.66,0.01,0.0,0.0,42.67,45.99,0.01,0.0,0.0,45.99,70806.3,5936.1,3755.0,5439.5,0.0,0.0,37271.4,0.0,0.0,217.5,0.0,198.3,5936.1,0.0,0.0,0.0,0.0,5.0,17983.5,0.0
2050-01-02 22:00:00,2050-01-02 21:00:00,66340.0,66120.6,62980.7,0.0,58940.5,0.0,0.0,219.4,0.0475,0.0693,1983.6,0.0,718.0,0.0,697.1,0.0,0.0,0.0,290.9,327.8,501.9,362.5,42.31,0.0,0.0,0.0,42.31,45.47,0.0,0.0,0.0,45.47,69045.7,7180.1,3755.0,5439.5,0.0,0.0,37271.4,0.0,0.0,217.5,0.0,198.3,7180.1,0.0,0.0,0.0,0.0,5.0,14978.9,0.0
2050-01-02 23:00:00,2050-01-02 22:00:00,63276.8,63049.1,60117.0,0.0,54577.2,0.0,0.0,227.6,0.0465,0.066,1891.5,0.0,847.2,0.0,672.9,0.0,0.0,0.0,311.5,343.6,455.5,374.0,42.13,0.0,0.0,0.0,42.13,45.12,0.0,0.0,0.0,45.12,64021.1,8472.0,3755.0,5439.5,0.0,0.0,38349.0,0.0,0.0,73.7,0.0,198.3,8472.0,0.0,0.0,0.0,0.0,5.0,7728.6,0.0
2050-01-03 00:00:00,2050-01-02 23:00:00,61748.9,61552.9,58719.0,0.0,51349.1,0.0,0.0,196.1,0.046,0.0645,1846.6,0.0,1020.4,0.0,666.5,0.0,0.0,0.0,321.6,350.3,458.5,415.3,42.05,0.0,0.0,0.0,42.05,44.95,0.0,0.0,0.0,44.95,61170.2,10203.8,3755.0,5119.7,0.0,0.0,38675.0,0.0,0.0,166.2,0.0,198.3,10203.8,0.0,0.0,0.0,0.0,5.0,3047.2,0.0
2050-01-03 01:00:00,2050-01-03 00:00:00,61482.6,60819.7,58032.5,427.8,48570.2,427.8,0.0,235.0,0.0458,0.0637,1824.6,0.0,1225.0,0.0,669.4,0.0,0.0,0.0,330.5,358.2,446.3,430.6,36.52,0.0,0.0,0.0,36.52,39.03,0.0,0.0,0.0,39.03,60450.1,12249.5,3755.0,5547.7,0.0,0.0,38528.3,0.0,0.0,166.2,0.0,198.3,12249.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2050-01-03 02:00:00,2050-01-03 01:00:00,64355.9,61277.0,58460.3,2835.9,46883.0,2835.9,0.0,243.0,0.046,0.0642,1838.3,0.0,1439.4,0.0,684.7,0.0,0.0,0.0,326.7,353.4,438.8,424.8,36.22,0.0,0.0,0.0,36.22,38.72,0.0,0.0,0.0,38.72,63079.6,14394.0,3755.0,6186.5,0.0,0.0,38379.6,0.0,0.0,166.2,0.0,198.3,14394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2050-01-03 03:00:00,2050-01-03 02:00:00,65848.3,62587.8,59685.3,3010.1,46645.8,3010.1,0.0,250.4,0.0464,0.0656,1877.6,0.0,1594.2,0.0,705.6,0.0,0.0,0.0,319.2,342.9,439.6,413.7,36.23,0.0,0.0,0.0,36.23,38.78,0.0,0.0,0.0,38.78,64642.7,15942.0,3755.0,6209.6,0.0,0.0,38379.6,0.0,0.0,158.2,0.0,198.3,15942.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
